t,latitude,longitude,altitude
0.63,39.39000271463547,-8.2895293407308,119.80057500414644
0.64,39.39002314964006,-8.289602234005908,119.9262772571226
0.65,39.39001444073829,-8.289523934767121,118.73222245603229
0.66,39.39001233364866,-8.28954483489941,116.89512236094207
0.67,39.39003459322074,-8.289544544450278,124.16501973380177
0.68,39.390015706595975,-8.28954714663363,122.43180421376724
0.6900000000000001,39.38999664761689,-8.289536244826978,121.04299002016161
0.7000000000000001,39.38998343445172,-8.289519589894345,119.07887840854154
0.71,39.390010598318774,-8.289565523787147,118.77283441123319
0.72,39.39001711623304,-8.289550203930892,117.9471084068506
0.73,39.39001175177453,-8.289535355409795,123.41444260850032
0.74,39.390031593516284,-8.28956270484634,120.53906430512363
0.75,39.39004139786482,-8.289535205670008,122.81106562317376
0.76,39.39001208227276,-8.289522878421803,119.80502726507238
0.77,39.389993328460456,-8.28954402461618,123.05771105669962
0.78,39.390030096282956,-8.289570728366153,122.78531942786749
0.79,39.39005214186893,-8.289497489927209,124.45565855571894
0.8,39.39003624767343,-8.289556642171897,124.53164401709358
0.81,39.39004344660884,-8.289549624546497,128.19704058129955
0.8200000000000001,39.3900077312047,-8.289539346929214,124.69407177583246
0.8300000000000001,39.390057470182114,-8.289506334042427,126.20655742530758
0.84,39.39001719890473,-8.289542584551498,125.81360178421845
0.85,39.390039419770474,-8.289557878194561,127.32950801690585
0.86,39.390006635125594,-8.289539861712043,126.7812508696086
0.87,39.39000893125654,-8.289569007501802,127.98069631941162
0.88,39.39001141138987,-8.289551295794288,129.21540975856192
0.89,39.39003436614369,-8.289551457973381,129.06570545086552
0.9,39.39001026138342,-8.28949876217786,127.91657735281728
0.91,39.39002429101046,-8.28950704575414,132.09772422850185
0.92,39.39000118837643,-8.289558426882765,134.29127376579285
0.93,39.39003192908309,-8.289532191416297,134.88850928936162
0.9400000000000001,39.39003500168888,-8.28952399602539,130.08913370124128
0.9500000000000001,39.39004752594087,-8.289539952946011,131.10597262139558
0.96,39.390042069660126,-8.289561534659823,128.51646780873517
0.97,39.390019537528964,-8.28953429664603,131.6618545206322
0.98,39.390053110899125,-8.28952880354254,135.16748476589032
0.99,39.39005131584639,-8.28950095027767,134.16998382515402
1.0,39.390034701054596,-8.28955088485526,135.6248957882513
1.01,39.39003474670241,-8.289556830876272,135.9946666952949
1.02,39.39001190784018,-8.289580420293984,137.43418649257728
1.03,39.39004287138816,-8.289518831955359,139.71514697249626
1.04,39.39004580586351,-8.289501197905198,141.92372220072403
1.05,39.39000671379657,-8.289493637580081,134.56746942003934
1.06,39.38997945128824,-8.289524194698371,137.90669593928655
1.07,39.39005297321262,-8.289545636532512,139.99566194957924
1.08,39.39006930179376,-8.289531706572646,138.82723120897776
1.09,39.39003291183747,-8.289493879278332,141.28552258766288
1.1,39.390042556697864,-8.289531215276194,142.8204121081548
1.11,39.39003959157995,-8.289520199310953,142.1564210693716
1.12,39.39003086352343,-8.289553138793114,140.74797207002888
1.1300000000000001,39.390024195060526,-8.289565785253801,141.00003399164657
1.1400000000000001,39.39005119235976,-8.289548733974138,143.030650446703
1.1500000000000001,39.39006196741954,-8.289574722595301,143.79488747440914
1.16,39.39005011909071,-8.289552372252217,147.18414777189287
1.17,39.390059540135894,-8.289524892909492,143.81213487679022
1.18,39.390015420482676,-8.289538710009207,144.6877636117039
1.19,39.39003983251767,-8.289523815671489,149.68076844206408
1.2,39.39004254320438,-8.28955657279312,150.27771334734513
1.21,39.390059937576645,-8.289510260291339,149.08293559003857
1.22,39.390023783658606,-8.289544011482779,148.27685076278533
1.23,39.39007249942272,-8.289474156830181,146.48663084943888
1.24,39.39004580715065,-8.289484627902617,153.45597932086528
1.25,39.390052379652076,-8.289526739841765,151.94170037361397
1.26,39.39004847101064,-8.289502855825273,148.18059216916578
1.27,39.39002143698004,-8.289528444082126,153.56139809612702
1.28,39.390064453788284,-8.28954029514814,155.7328149378605
1.29,39.390058537862636,-8.2895126623945,151.34863243938236
1.3,39.39005915399346,-8.289471817204749,148.08831698834507
1.31,39.3900592212784,-8.28956900802964,154.07562146903342
1.32,39.390060150129656,-8.289522445913905,157.35921995490048
1.33,39.39007167392183,-8.28954190082757,156.22052928386773
1.34,39.39004514170738,-8.289544894188515,156.5264180686142
1.35,39.39002473315257,-8.289535415621446,158.2079937090057
1.36,39.390044570665246,-8.289602490580814,160.2131108145337
1.37,39.39005078779386,-8.289492561928823,161.51054886817977
1.3800000000000001,39.390033950756475,-8.289547794131794,159.2541831567171
1.3900000000000001,39.3900740231157,-8.289547230811433,163.1929610078725
1.4000000000000001,39.3900631122157,-8.289562089805118,163.38128300250017
1.41,39.39005053549485,-8.289524662659193,166.05542665364334
1.42,39.390078243642314,-8.289563188080175,164.20746065472287
1.43,39.39007044576905,-8.289518936741334,165.93516258180375
1.44,39.390087162863054,-8.289542916299155,165.40345957543457
1.45,39.3900904038013,-8.289544437802443,167.52868288119228
1.46,39.39007198601329,-8.289506069686666,167.17573675968166
1.47,39.39003866433721,-8.289561918491804,172.38437487795645
1.48,39.39008609873029,-8.28951282657552,168.83246104738052
1.49,39.39006004882788,-8.28950018120867,169.92110888882527
1.5,39.390073542734314,-8.289579227891283,173.07360687541117
1.51,39.390044029619965,-8.289570320988357,173.77082698556444
1.52,39.39008743165094,-8.2895193814227,171.8573242976302
1.53,39.390079035018566,-8.289567373173904,175.20228727303166
1.54,39.39006704864224,-8.289528045956528,172.10196229437685
1.55,39.39006848751641,-8.289517123681867,175.93172293460262
1.56,39.39008637716935,-8.289537138146015,174.1473376923449
1.57,39.390075424607694,-8.289531302979096,178.40793594241882
1.58,39.39007368572264,-8.289510574319674,180.03283760019605
1.59,39.39009890147886,-8.289556678682207,180.71993635124906
1.6,39.390073271649904,-8.289541701696027,182.5932657163467
1.61,39.390058105469514,-8.289531346227854,182.68689936010972
1.62,39.39008861294444,-8.289535817511139,179.50390103198902
1.6300000000000001,39.39009268705172,-8.289515458941647,182.02867079380445
1.6400000000000001,39.39007380081314,-8.289563780240389,185.74284819073603
1.6500000000000001,39.39007864148885,-8.28955924769604,185.45103065904655
1.6600000000000001,39.39009785784576,-8.289540954986947,189.25136431616846
1.67,39.390079314580426,-8.289545021871676,188.33114476092706
1.68,39.39007318973115,-8.28956063702144,187.76661672119758
1.69,39.39011272540762,-8.289507585514677,189.59706953072345
1.7,39.390103710515184,-8.289510310017127,188.86972255084072
1.71,39.390104728015714,-8.289497351319794,194.61482519435197
1.72,39.39008747324985,-8.289508161553265,192.55192229217667
1.73,39.39010823136358,-8.28952942787683,195.42887873442365
1.74,39.3900903514908,-8.289559908203913,198.89697098661173
1.75,39.39010359990245,-8.28953395976645,195.15402075651605
1.76,39.390118167688,-8.289557122936557,198.33188803528466
1.77,39.39012026949271,-8.289587906498848,198.29689358628175
1.78,39.390117559551456,-8.289556295987444,198.07669612508118
1.79,39.39011115600766,-8.289555362515786,203.37930888391907
1.8,39.3901251953879,-8.289572027181313,200.25231342115097
1.81,39.390101842964235,-8.28953504147974,202.18201331997224
1.82,39.39008755718194,-8.289537933577549,204.13543463111128
1.83,39.39012082717698,-8.28954557788252,204.5714638183861
1.84,39.390109109757255,-8.2895425080361,205.85073276468972
1.85,39.390145418698346,-8.289550491644487,207.41082978957724
1.86,39.39010636719317,-8.289564716162978,204.57884979186085
1.87,39.39013460624011,-8.289562189800673,208.64756136318837
1.8800000000000001,39.39011551485908,-8.289589920730565,210.1069354572702
1.8900000000000001,39.39011097402969,-8.289543590662033,214.901942939626
1.9000000000000001,39.39009605020353,-8.28953526950557,214.56331532381697
1.9100000000000001,39.39008389202233,-8.28948940999525,214.91072317714844
1.92,39.39008914822243,-8.28954791865057,216.4951488897748
1.93,39.3901161319451,-8.289545307839186,215.1188751877675
1.94,39.390086065140714,-8.289557102689777,217.5840162995418
1.95,39.39013960661631,-8.289540677905833,218.6735782442784
1.96,39.39012657732962,-8.289537817114981,219.13176747064495
1.97,39.3901408337695,-8.289531349089494,221.61555945649772
1.98,39.39014035541118,-8.289560531387268,220.39780977325987
1.99,39.39013094385428,-8.289540357627521,220.3191311021594
2.0,39.39013871674368,-8.289554741734626,222.38697268572807
2.0100000000000002,39.390124651178475,-8.289494386234926,225.44911367722224
2.02,39.3901253348064,-8.289514000247568,225.81414511276137
2.0300000000000002,39.39012370036166,-8.289557353691507,227.17998314581988
2.04,39.390122862260135,-8.28951602470408,233.49778350182092
2.05,39.390136498027495,-8.289542267342938,226.71402736312538
2.06,39.39015481196233,-8.289566621762702,232.56723021317828
2.07,39.390146688724855,-8.289541779069406,231.2498496234839
2.08,39.39011552948838,-8.289545245662044,238.6365620898105
2.09,39.39014154232749,-8.28954413923445,233.26473046472466
2.1,39.39016087299124,-8.289591903761666,239.04879804151045
2.11,39.390130373216664,-8.289593464418273,238.96462834969205
2.12,39.39013871684803,-8.28957536162699,237.0841870864719
2.13,39.3901552333766,-8.289505431800917,242.99571960124828
2.14,39.39015138424938,-8.28954449095238,242.33633213898307
2.15,39.3901830459695,-8.28953866245088,245.05988451494963
2.16,39.390169026382104,-8.289526993864145,245.41468221438873
2.17,39.390156056428225,-8.289564038020517,247.21224271456055
2.18,39.390163237397466,-8.28955241348889,246.84968244498378
2.19,39.390159911536976,-8.289537471193478,250.12424739031655
2.2,39.3901628884394,-8.289504752600523,251.7739394316008
2.21,39.390137382929865,-8.289582476127666,250.98557808987061
2.22,39.39017394897433,-8.28955091613843,254.42247342084164
2.23,39.390151263680714,-8.289536030751513,252.42278635277685
2.24,39.39015418129798,-8.28951327720517,256.90827643990866
2.25,39.39018064632926,-8.289559188246557,256.5818784487866
2.2600000000000002,39.39017080190404,-8.289569841556284,257.7268809973026
2.27,39.390154559204326,-8.289520433693166,258.24431673594614
2.2800000000000002,39.390177310079075,-8.289551661896898,259.3120331072741
2.29,39.39015035503234,-8.28948685388,262.31942919832585
2.3000000000000003,39.39018308743471,-8.289553410061362,263.4446157350627
2.31,39.390163065553956,-8.289541870326863,264.7452302229033
2.32,39.39020283159591,-8.289542465955128,267.97692688414696
2.33,39.39017568612563,-8.289497881230387,267.47373814904654
2.34,39.39019125928418,-8.289528031956571,270.4084293132833
2.35,39.39019053846105,-8.289515484631002,272.59988971538775
2.36,39.390160837525286,-8.289537587259911,272.57819174599473
2.37,39.390188984063435,-8.289531567809538,271.96363737384735
2.38,39.39018366612358,-8.289535964529671,274.0744629490624
2.39,39.39018665758201,-8.289572528160788,276.0057048953093
2.4,39.39018493815952,-8.289529598035022,279.74636106505505
2.41,39.390217934335546,-8.28957800017423,283.99176489670776
2.42,39.390189057497274,-8.28953620727536,280.73245851789846
2.43,39.390190696884495,-8.289537225465521,281.68115232258253
2.44,39.39019400126881,-8.289549827133333,283.7885368015874
2.45,39.390185298023525,-8.289529965161114,286.05879685268286
2.46,39.39020915624518,-8.289591520687841,286.5674176711546
2.47,39.39023351940934,-8.289577721369321,290.43764822802603
2.48,39.39020621808187,-8.289531728093102,292.37885821384106
2.49,39.39021337747263,-8.28951773200935,294.8797080398893
2.5,39.39017972219762,-8.289606288245677,291.633933006533
2.5100000000000002,39.390198643169235,-8.28953639785155,294.6578037156182
2.52,39.390177173169825,-8.28957810362375,298.2563519779522
2.5300000000000002,39.390211249874575,-8.289565390105784,298.8824330436998
2.54,39.39022445949154,-8.289525383238601,301.08990775347877
2.5500000000000003,39.390225696345155,-8.289533985517492,302.54573665441126
2.56,39.390201874371904,-8.289541436546273,301.983331275351
2.57,39.39021199524057,-8.28956665060204,306.6281520031114
2.58,39.39023684746426,-8.289534392224066,305.96977447049005
2.59,39.39022004359919,-8.289568414892289,310.9118451940047
2.6,39.39026697039795,-8.2895501876491,307.22447364745847
2.61,39.39022746901612,-8.289536846156379,311.9983776057793
2.62,39.39024699308559,-8.28952756538035,312.5978323724456
2.63,39.390254752099196,-8.289563128458076,313.05271907856803
2.64,39.39021033646905,-8.28953800355435,312.91560674578693
2.65,39.39024397909963,-8.289556224016357,319.80600903662906
2.66,39.39022491582977,-8.289509551424027,319.45295515879104
2.67,39.390236401311036,-8.28955872273822,320.7526688204532
2.68,39.39023067241099,-8.289539454324933,324.27092756425213
2.69,39.39023775125808,-8.289548623686999,324.5046451251563
2.7,39.390269977601214,-8.289519952563221,325.2069237329527
2.71,39.390261220700815,-8.289554316279773,326.81694701342167
2.72,39.39024361407892,-8.289563408702538,328.8495250262141
2.73,39.39026933973995,-8.289566222358276,332.8575638789546
2.74,39.3902809245757,-8.28954926646886,328.4775927690802
2.75,39.39027870701501,-8.289521524118655,334.8024936618423
2.7600000000000002,39.39027523079996,-8.289531656933303,335.5804280510215
2.77,39.39023431743709,-8.289561342059589,341.4600415738474
2.7800000000000002,39.39027396159925,-8.289584778882848,338.710110522048
2.79,39.3902474053345,-8.289556752428181,342.4009273216293
2.8000000000000003,39.390260871219375,-8.289552113166007,345.97184746400444
2.81,39.39025412598139,-8.289509350582147,347.5790752759397
2.82,39.39021910183022,-8.289565320716308,344.0882746335337
2.83,39.39026729682255,-8.289565526171215,348.4153889103557
2.84,39.39025741225339,-8.289587039427012,347.57498954799433
2.85,39.39027720304357,-8.289546946383057,350.98095187967624
2.86,39.390299616325535,-8.28960019204793,354.0987434664682
2.87,39.39027523795076,-8.289560268137148,356.80385164848917
2.88,39.39029305999847,-8.28954485756924,358.4692961441009
2.89,39.39028459159091,-8.289510038261206,358.175627364495
2.9,39.39028572183741,-8.289490720304778,358.51242514152864
2.91,39.39030332116367,-8.289569427679101,359.42313069365906
2.92,39.390275730146946,-8.289599069121095,363.29373878723925
2.93,39.390305392048624,-8.289502626989663,366.13425737389457
2.94,39.3902851282072,-8.289555282825331,367.8542318657185
2.95,39.39028885584224,-8.289515550551487,368.3827986398743
2.96,39.39028002313801,-8.289573908116138,372.23071785757253
2.97,39.39029359335532,-8.289496823255332,371.50499526127453
2.98,39.39031679899908,-8.289547714671096,373.7465558012495
2.99,39.39030557391863,-8.289540549224427,378.4034553439174
3.0,39.390295616589675,-8.289530869081227,376.43126939379135
3.0100000000000002,39.3902987385387,-8.289571356812322,382.28630984233007
3.02,39.390324086541504,-8.289560618575592,377.44049267253837
3.0300000000000002,39.39032790621663,-8.289567095897741,387.6795159616623
3.04,39.390322470745275,-8.28958280211138,383.44705638181523
3.0500000000000003,39.39034901691357,-8.289511537848643,389.44443725173363
3.06,39.39029223145064,-8.289567155071401,386.60391428925715
3.0700000000000003,39.390306253248575,-8.289574492428766,392.1765800915716
3.08,39.39034482765869,-8.28955333835215,389.4916075506432
3.09,39.390321771115126,-8.28959306372969,398.6594440788036
3.1,39.39033132562742,-8.289553725005437,394.7726896118258
3.11,39.390315704045044,-8.289579159830241,399.05108624761556
3.12,39.39034250425095,-8.289573434662397,399.7660582036189
3.13,39.39032179419387,-8.289583666040917,403.5306496099051
3.14,39.390321720075995,-8.289605694350414,405.3822123133313
3.15,39.39034600941792,-8.289603202437753,405.12410951830793
3.16,39.390329121675705,-8.289550403304933,408.249311498637
3.17,39.39035872540038,-8.28957686531713,411.44413894650427
3.18,39.39033755699819,-8.289567940016166,412.4178504379877
3.19,39.39032723140111,-8.28959771681152,413.3752017288997
3.2,39.39032806421178,-8.289599552973968,416.1305374961847
3.21,39.39035213595593,-8.289544850084848,416.81295635355445
3.22,39.39038281487732,-8.289554380771072,419.467582601969
3.23,39.39034530725952,-8.289546548200953,426.74721318318313
3.24,39.39036884983526,-8.289610448486359,427.174771390388
3.25,39.390387113733524,-8.289577777981414,428.71161535482133
3.2600000000000002,39.39040440181995,-8.28958767713854,432.6329467726164
3.27,39.390367057100114,-8.289555487514214,429.01855125152014
3.2800000000000002,39.390382112098095,-8.289532143001614,432.3473555543655
3.29,39.39037736658526,-8.28954194224794,436.0491887234193
3.3000000000000003,39.390389135966856,-8.28959632976196,438.6049360254307
3.31,39.39038579294507,-8.289547060261798,440.02040426956347
3.3200000000000003,39.39038445447978,-8.289544019829805,440.603845162885
3.33,39.390398432404865,-8.289542979571467,441.5587109054821
3.34,39.3903805365211,-8.289579425429293,446.06503283028127
3.35,39.390402291239155,-8.2896020337661,446.5386007285474
3.36,39.39040410003839,-8.289556298342427,448.46507520986563
3.37,39.390390679395765,-8.289586451422823,447.9938001167588
3.38,39.39039688494648,-8.289576430423281,454.661330100448
3.39,39.390418436680626,-8.289558504415439,454.83296427415434
3.4,39.39039589683605,-8.289565137344061,457.61513893455225
3.41,39.39039827340297,-8.289579856398952,459.37057142842036
3.42,39.390423200266184,-8.28950450228548,462.87261823331767
3.43,39.390428311902255,-8.28956971919911,462.8370765015526
3.44,39.390394350159184,-8.289564718913272,465.60021149137015
3.45,39.39040365803806,-8.289580515043347,467.83807416221583
3.46,39.39040441712982,-8.289559646187097,468.4712187693733
3.47,39.390368972174144,-8.2895888714929,472.1359240216183
3.48,39.39042823227336,-8.289574418077288,470.1132282338245
3.49,39.39042975492743,-8.289601165890923,473.6019933967039
3.5,39.390407818546706,-8.28959807945355,477.7440894716776
3.5100000000000002,39.39040629836568,-8.289564006235079,480.6899070937297
3.52,39.3904570606721,-8.289570447013574,481.05536198438637
3.5300000000000002,39.39042196980677,-8.289548736591513,485.0492088836176
3.54,39.39039844806849,-8.289560872043829,485.0216510662972
3.5500000000000003,39.39044518151549,-8.289619900111164,488.5100614404699
3.56,39.39044712684889,-8.289579330282619,493.09439641162766
3.5700000000000003,39.39044879598108,-8.289549032527255,495.4403888926096
3.58,39.39044660658491,-8.289579904913742,493.8351108449843
3.59,39.39040803044326,-8.289586712619508,499.92432906707694
3.6,39.39048539749802,-8.289549662205129,499.76268739744773
3.61,39.39046123539575,-8.289550979051578,502.25081973860694
3.62,39.39048056076899,-8.28954556686235,505.28062566097327
3.63,39.39046077521097,-8.289554272102757,507.98094295268334
3.64,39.39051272979852,-8.289523476042369,508.6680348788246
3.65,39.39045316847557,-8.289584398296807,510.4275066884555
3.66,39.39048397745502,-8.289570264346304,511.0908077948983
3.67,39.39045779212977,-8.289559945764804,512.622834364473
3.68,39.39050075319875,-8.289574517481318,514.9393003624652
3.69,39.39051290022219,-8.289593226532755,517.1059981650635
3.7,39.39046516846045,-8.289587734468576,520.1899699076107
3.71,39.39048431662272,-8.289620947695571,524.5025570422416
3.72,39.39048700362908,-8.289593807599164,528.2216750425596
3.73,39.3905085720229,-8.289569868787954,528.883322167455
3.74,39.39052089615851,-8.289576746488088,528.7770984821626
3.75,39.390522729539576,-8.2896221959796,533.8367762763522
3.7600000000000002,39.39049115704336,-8.28959239333319,535.7577796168143
3.77,39.390482201385744,-8.289605950570946,539.3573556083766
3.7800000000000002,39.39052510599838,-8.28962231654307,539.6666679818842
3.79,39.39049684812286,-8.289583206277616,541.4823963894237
3.8000000000000003,39.39049770365735,-8.28959051580528,545.500204769694
3.81,39.39048994640703,-8.289575939427682,546.9913468670891
3.8200000000000003,39.39052507035266,-8.289631620292447,549.3389567805816
3.83,39.39051775191481,-8.28956103772236,553.8168690924948
3.84,39.390534368278566,-8.289576621030061,555.3150936422467
3.85,39.39052976599156,-8.289580872094726,554.122103719722
3.86,39.39057556891761,-8.289589244351358,556.067915503483
3.87,39.39050953079462,-8.289603115403656,559.0459548802755
3.88,39.39054309954534,-8.289556340737619,562.3080795806279
3.89,39.390547325488484,-8.28957893880635,564.245281065401
3.9,39.39053174527112,-8.289589599855212,568.0938274017159
3.91,39.390522195389224,-8.289602330006819,573.6104755868037
3.92,39.39054081502689,-8.28958096533294,569.5312860454152
3.93,39.390574721532,-8.289593687736334,573.7921094951341
3.94,39.390552209432315,-8.289620828794055,574.7534054422689
3.95,39.39055264057541,-8.289614886327811,577.151915541937
3.96,39.39054445596491,-8.28959708608277,579.2472694523121
3.97,39.39058233130261,-8.289535458361808,582.159245686253
3.98,39.390563396009334,-8.289581193497826,583.3499445312069
3.99,39.39055902229909,-8.289606388713901,589.0842641300476
4.0,39.39055975417705,-8.289551133092798,588.3370924775535
4.01,39.39058541118451,-8.289594481192553,590.6982769235918
4.0200000000000005,39.390600749678434,-8.289579034405408,593.4855519921688
4.03,39.39058207049807,-8.289604834740544,596.9306338882188
4.04,39.39060354835844,-8.28958320104392,599.7346606444528
4.05,39.39056217893725,-8.289543047837602,596.8189620442582
4.0600000000000005,39.390559318064795,-8.289568176483245,607.3502545769205
4.07,39.39060120949902,-8.289585021088055,607.2730442597095
4.08,39.39058965007389,-8.289559947335123,607.0098898931732
4.09,39.39060935171707,-8.289578628931235,609.7083384016154
4.1,39.39059324379989,-8.289565256411162,614.8069333677761
4.11,39.390605173715855,-8.289578891289594,617.5926254078332
4.12,39.39060430447299,-8.289601372914284,622.587440936771
4.13,39.390590238993646,-8.289632522709642,621.3878552815463
4.14,39.39057667178816,-8.289584410906517,624.4168186884722
4.15,39.390595023752205,-8.289609643989888,625.3041466661682
4.16,39.39060781560031,-8.289618189492337,626.4640877712069
4.17,39.3906366910783,-8.28959271899878,633.3401296671361
4.18,39.39061565199639,-8.28959498066695,633.957854690607
4.19,39.39060825296861,-8.289586807044858,634.6500735136948
4.2,39.39061336955818,-8.28961836180548,638.155123248445
4.21,39.3906345388095,-8.289583008876399,638.0039184444521
4.22,39.39065646290879,-8.289589256491785,640.6011653430471
4.23,39.39060886123157,-8.289584396213272,648.0860017532203
4.24,39.390639905661196,-8.28961217145295,649.8064191243686
4.25,39.39061768525478,-8.289604830945084,648.1124155393593
4.26,39.390658978766766,-8.289606312605871,651.765016233584
4.2700000000000005,39.390634714388334,-8.289590557325033,656.6972282383412
4.28,39.39063615027828,-8.289594669104071,661.0777626626706
4.29,39.390665034419,-8.28961097261396,661.1612867340073
4.3,39.39068524483844,-8.289594059185116,664.4429626431737
4.3100000000000005,39.3906621407025,-8.289580178873761,662.6960390448086
4.32,39.39066138474968,-8.289635741905458,666.7997897388717
4.33,39.390676922975764,-8.289590804994347,670.6605157183869
4.34,39.390665430207655,-8.289596526410145,670.7332379092223
4.3500000000000005,39.39066671706923,-8.289589289331795,673.1268011698278
4.36,39.39069946192454,-8.289594617368541,678.6183104566715
4.37,39.390674059499055,-8.289592319851204,682.3684140797462
4.38,39.39067249071528,-8.289585684402741,683.8078103579243
4.39,39.39070621428839,-8.28965036906045,684.1157576327703
4.4,39.390684622311234,-8.28959431187043,690.398829301003
4.41,39.39066327167745,-8.289602214304928,689.6634477189559
4.42,39.39067542010092,-8.289592688508623,692.0411057438433
4.43,39.39072514646057,-8.289597624406925,695.2254740529486
4.44,39.39071965838294,-8.289556885585224,701.6865482846468
4.45,39.390688721853614,-8.289572173826308,705.4534594413278
4.46,39.390704407285234,-8.289615626768706,705.7711574801953
4.47,39.39069399900195,-8.289615595536656,706.4784930756834
4.48,39.39075079782794,-8.289626298901348,705.452289134059
4.49,39.39070618092865,-8.289548776566791,709.8323455076056
4.5,39.390713596681714,-8.289598592003959,709.812373490048
4.51,39.39074130174282,-8.289603049192628,717.9697211457137
4.5200000000000005,39.39071399878504,-8.289575066224849,719.6204936218817
4.53,39.39075485080266,-8.28957958335935,718.861259927088
4.54,39.39072939702359,-8.28963103453948,725.993711662454
4.55,39.39075377758905,-8.28966589343867,727.8888835223437
4.5600000000000005,39.390770667602204,-8.289612349039846,729.3555098320544
4.57,39.39074858944068,-8.289600826957168,729.2658902185175
4.58,39.39075630711676,-8.289619115314597,735.0770412603513
4.59,39.39073679877092,-8.289591641061122,733.9803346413947
4.6000000000000005,39.390744453923524,-8.289530937552046,738.8254681607602
4.61,39.39077483339489,-8.289603195048274,745.1628542777414
4.62,39.39077411544462,-8.289635469404317,744.9419847830038
4.63,39.39075340041882,-8.289638548831917,748.5812928023532
4.64,39.39078342034019,-8.289592245503064,750.528439683929
4.65,39.390813416393826,-8.289599592512655,754.4940923372186
4.66,39.3908015025379,-8.289586456348536,755.5080739431719
4.67,39.39079564503813,-8.289561144053495,758.574326576161
4.68,39.39075998274304,-8.289611698071942,760.4848636777643
4.69,39.39079222327337,-8.289656459341172,763.3826086468664
4.7,39.39078962124126,-8.28959633046978,764.8821906200047
4.71,39.390785568608806,-8.289590761881433,771.2088325206461
